loc_rowid,pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_bmasse,pl_bmassj,pl_orbeccen,st_mass,st_logg,sy_dist
28793,Kepler-724 b,Kepler-724,1,1,Transit,2016,3.31494634,,,,0.9,4.53,853.119
28802,Kepler-725 b,Kepler-725,1,1,Transit,2016,39.643231,,,0.0,0.88,4.54,758.469
28812,Kepler-726 b,Kepler-726,1,1,Transit,2016,21.80449556,,,,0.94,4.62,762.081
28821,Kepler-727 b,Kepler-727,1,1,Transit,2016,5.15448442,,,0.0,0.82,4.46,831.842
28831,Kepler-728 b,Kepler-728,1,1,Transit,2016,5.74347727,,,0.0,0.98,4.53,1765.23
28841,Kepler-729 b,Kepler-729,1,1,Transit,2016,,,,,,,1921.15
28852,Kepler-730 b,Kepler-730,1,2,Transit,2016,6.49168426,,,0.0,1.16,4.39,1935.04
28855,Kepler-730 c,Kepler-730,1,2,Transit,2018,2.85188338,,,,1.05,4.16,1935.04
28866,Kepler-731 b,Kepler-731,1,1,Transit,2016,3.85560392,,,,1.03,4.41,1257.16
28876,Kepler-732 b,Kepler-732,1,2,Transit,2016,9.46781405,,,0.0,0.46,4.81,174.826
28886,Kepler-732 c,Kepler-732,1,2,Transit,2016,0.89304026,,,,0.52,4.72,174.826
28895,Kepler-733 b,Kepler-733,1,1,Transit,2016,20.83495,,,0.0,0.88,4.6,916.706
28905,Kepler-734 b,Kepler-734,1,1,Transit,2016,6.10485286,,,0.0,0.84,4.48,1157.21
28915,Kepler-735 b,Kepler-735,1,1,Transit,2016,11.51516988,,,,0.85,4.57,695.059
28925,Kepler-736 b,Kepler-736,1,1,Transit,2016,3.60147201,,,0.0,0.91,4.58,1005.43
28935,Kepler-737 b,Kepler-737,1,1,Transit,2016,28.59915399,,,0.0,0.49,4.8,205.118
28945,Kepler-738 b,Kepler-738,1,1,Transit,2016,24.58721573,,,,0.86,4.55,1113.65
28955,Kepler-739 b,Kepler-739,1,1,Transit,2016,12.53248465,,,0.0,0.99,4.52,1370.65
28969,Kepler-74 b,Kepler-74,1,1,Transit,2013,7.34071495,,,0.0,1.27,4.19,1177.55
28979,Kepler-740 b,Kepler-740,1,1,Transit,2016,3.58410122,,,0.0,1.02,4.52,1442.02
28989,Kepler-741 b,Kepler-741,1,1,Transit,2016,7.03902016,,,0.0,1.11,4.43,1661.87
28999,Kepler-742 b,Kepler-742,1,1,Transit,2016,8.36086824,,,,0.76,4.62,489.253
29009,Kepler-743 b,Kepler-743,2,1,Transit,2016,,,,,,,278.987
29019,Kepler-744 b,Kepler-744,1,1,Transit,2016,12.06222443,,,0.0,1.06,4.06,449.964
29029,Kepler-745 b,Kepler-745,1,1,Transit,2016,9.93143556,,,0.0,1.01,4.52,1780.38
29037,Kepler-746 b,Kepler-746,1,1,Transit,2016,3.4815917,,,0.0,0.9,4.37,
29046,Kepler-747 b,Kepler-747,1,1,Transit,2016,35.61760587,,,0.0,0.74,4.52,3347.16
29055,Kepler-748 b,Kepler-748,1,1,Transit,2016,7.40742502,,,,1.02,4.07,1705.99
29065,Kepler-749 b,Kepler-749,1,1,Transit,2016,17.31716585,,,,0.79,4.59,721.027
29079,Kepler-75 b,Kepler-75,1,1,Transit,2013,8.8849116,3210.083,10.1,0.5704,0.91,,835.356
29089,Kepler-750 b,Kepler-750,1,2,Transit,2016,9.42887179,,,0.0,1.19,4.38,1296.02
29098,Kepler-750 c,Kepler-750,1,2,Transit,2016,4.08899022,,,0.0,1.19,4.38,1296.02
29108,Kepler-751 b,Kepler-751,1,1,Transit,2016,17.44486016,,,,0.92,4.53,760.43
29118,Kepler-752 b,Kepler-752,1,1,Transit,2016,18.82744023,,,0.0,0.93,4.54,1232.29
29128,Kepler-753 b,Kepler-753,1,1,Transit,2016,5.74772501,,,0.0,0.53,4.73,274.767
29136,Kepler-754 b,Kepler-754,1,1,Transit,2016,14.5596237,,,0.0,0.98,4.46,1770.27
29146,Kepler-755 b,Kepler-755,2,2,Transit,2016,1.26909276,,,,0.87,4.63,399.034
29156,Kepler-755 c,Kepler-755,2,2,Transit,2016,2.853135,,,0.0,0.75,4.55,399.034
29164,Kepler-756 b,Kepler-756,1,1,Transit,2016,1.22486632,,,0.0,0.9,4.56,
29173,Kepler-757 b,Kepler-757,1,1,Transit,2016,1.02267882,,,0.0,0.88,4.57,1068.68
29182,Kepler-758 b,Kepler-758,1,4,Transit,2016,12.1097104,,,0.0,1.26,4.28,1502.32
29191,Kepler-758 c,Kepler-758,1,4,Transit,2016,4.75799299,,,,1.3,4.18,1502.32
29200,Kepler-758 d,Kepler-758,1,4,Transit,2016,20.4966197,,,0.0,1.26,4.28,1502.32
29209,Kepler-758 e,Kepler-758,1,4,Transit,2016,8.19345065,,,0.0,0.96,4.09,1502.32
29218,Kepler-759 b,Kepler-759,1,1,Transit,2016,41.805985,,,0.0,0.96,4.45,1073.48
29230,Kepler-76 b,Kepler-76,1,1,Orbital Brightness Modulation,2013,1.54493336,,,,,4.16,822.96
29240,Kepler-760 b,Kepler-760,1,2,Transit,2016,8.70417386,,,,0.87,4.46,792.336
29249,Kepler-760 c,Kepler-760,1,2,Transit,2016,2.46697039,,,,0.87,4.46,792.336
29259,Kepler-761 b,Kepler-761,1,1,Transit,2016,,,,,,,830.707
29270,Kepler-762 b,Kepler-762,1,1,Transit,2016,3.7705565,,,0.0,1.1,4.49,1898.26
29279,Kepler-763 b,Kepler-763,1,3,Transit,2016,1.19655156,,,0.0,0.88,4.58,962.459
29286,Kepler-763 c,Kepler-763,1,3,Transit,2023,4.09666758,,,0.0,0.88,4.58,962.459
29293,Kepler-763 d,Kepler-763,1,3,Transit,2023,6.50323791,,,0.0,0.88,4.58,962.459
29302,Kepler-764 b,Kepler-764,1,1,Transit,2016,7.33683936,,,0.0,0.93,4.55,1047.84
29312,Kepler-765 b,Kepler-765,1,1,Transit,2016,27.6652847,,,,1.04,4.32,1076.28
29321,Kepler-766 b,Kepler-766,1,1,Transit,2016,6.10029259,,,,1.0,3.95,2297.62
29330,Kepler-767 b,Kepler-767,1,1,Transit,2016,161.5278347,,,,1.01,3.94,2251.03
29339,Kepler-768 b,Kepler-768,1,1,Transit,2016,11.39102358,,,0.0,0.84,4.62,784.56
29349,Kepler-769 b,Kepler-769,1,2,Transit,2016,7.42608998,,,0.0,1.07,4.46,1169.57
29358,Kepler-769 c,Kepler-769,1,2,Transit,2016,15.98671996,,,,1.1,4.36,1169.57
29372,Kepler-77 b,Kepler-77,1,1,Transit,2013,3.57878055,,,,0.96,4.37,639.411
29382,Kepler-770 b,Kepler-770,1,3,Transit,2016,18.92540274,,,,0.94,4.49,930.457
29391,Kepler-770 c,Kepler-770,1,3,Transit,2016,1.47532322,,,,0.96,4.28,930.457
29400,Kepler-770 d,Kepler-770,1,3,Transit,2016,4.15244722,,,0.0,0.82,4.6,930.457
29409,Kepler-771 b,Kepler-771,1,1,Transit,2016,8.73485836,,,,1.03,4.42,1393.85
29419,Kepler-772 b,Kepler-772,1,1,Transit,2016,12.99207337,,,,0.98,4.33,1130.21
29429,Kepler-773 b,Kepler-773,1,1,Transit,2016,3.74909245,,,,1.01,4.31,547.026
29439,Kepler-774 b,Kepler-774,1,1,Transit,2016,11.08950666,,,,1.3,3.99,917.804
29449,Kepler-775 b,Kepler-775,1,1,Transit,2016,0.9748689,,,,0.93,4.54,398.676
29458,Kepler-776 b,Kepler-776,1,1,Transit,2016,4.89718784,,,0.0,0.79,4.48,727.904
29467,Kepler-777 b,Kepler-777,1,1,Transit,2016,5.72812616,,,,0.63,4.58,443.106
29476,Kepler-778 b,Kepler-778,1,1,Transit,2016,3.75574426,,,0.0,0.88,4.59,938.168
29485,Kepler-779 b,Kepler-779,2,1,Transit,2016,7.09715413,,,,0.54,4.69,283.155
29493,Kepler-78 b,Kepler-78,2,1,Transit,2013,0.355,1.86,0.006,0.0,0.76,4.55,124.376
29501,Kepler-780 b,Kepler-780,1,1,Transit,2016,0.67737516,,,0.0,0.95,4.34,557.652
29511,Kepler-781 b,Kepler-781,1,1,Transit,2016,13.2140732,,,0.0,0.81,4.62,1064.47
29521,Kepler-782 b,Kepler-782,1,1,Transit,2016,158.6853308,,,0.0,0.98,4.28,446.844
29530,Kepler-783 b,Kepler-783,1,2,Transit,2016,4.29264638,,,,0.93,4.51,516.09
29538,Kepler-783 c,Kepler-783,1,2,Transit,2020,7.05393612,,,0.0,0.84,4.27,516.09
29548,Kepler-784 b,Kepler-784,1,2,Transit,2016,31.5922646,,,0.0,1.06,3.96,1303.72
29556,Kepler-784 c,Kepler-784,1,2,Transit,2023,17.157236,,,,0.98,3.51,1303.72
29567,Kepler-785 b,Kepler-785,1,1,Transit,2016,1.97376085,,,,0.74,4.62,642.051
29577,Kepler-786 b,Kepler-786,1,1,Transit,2016,53.52930722,,,,0.72,4.47,485.318
29586,Kepler-787 b,Kepler-787,1,1,Transit,2016,0.92831084,,,,0.68,4.67,503.568
29596,Kepler-788 b,Kepler-788,1,1,Transit,2016,8.39846269,,,0.0,1.08,4.45,1775.8
29606,Kepler-789 b,Kepler-789,1,1,Transit,2016,8.63897591,,,,1.1,4.05,1480.16
29619,Kepler-79 b,Kepler-79,1,4,Transit,2012,13.485,54.1,0.17,,1.08,,1020.72
29632,Kepler-79 c,Kepler-79,1,4,Transit,2012,,,,,,,1020.72
29646,Kepler-79 d,Kepler-79,1,4,Transit,2014,52.09081602,,,0.0,1.08,4.44,1020.72
29660,Kepler-79 e,Kepler-79,1,4,Transit,2014,81.0637895,,,0.0,1.1,4.24,1020.72
29670,Kepler-790 b,Kepler-790,1,1,Transit,2016,13.73472215,,,,0.85,4.57,703.168
29679,Kepler-791 b,Kepler-791,1,1,Transit,2016,14.55403948,,,,1.24,4.28,1266.34
29688,Kepler-792 b,Kepler-792,1,1,Transit,2016,11.30119217,,,,1.09,4.38,1425.47
29697,Kepler-793 b,Kepler-793,1,1,Transit,2016,4.24153639,,,0.0,0.88,4.34,985.699
29707,Kepler-794 b,Kepler-794,1,1,Transit,2016,,,,,,,931.192
29716,Kepler-795 b,Kepler-795,2,1,Transit,2016,29.61953353,,,,0.99,4.4,492.122
29725,Kepler-796 b,Kepler-796,1,1,Transit,2016,6.40087618,,,,0.93,4.33,817.584
29735,Kepler-797 b,Kepler-797,1,1,Transit,2016,27.07256822,,,,1.06,4.02,1315.26
29745,Kepler-798 b,Kepler-798,1,1,Transit,2016,13.71938426,,,,1.08,4.3,972.274
29755,Kepler-799 b,Kepler-799,1,2,Transit,2016,133.461,,,0.0,1.03,4.51,
29763,Kepler-799 c,Kepler-799,1,2,Transit,2021,15.19423359,,,0.0,1.03,4.05,
29778,Kepler-8 b,Kepler-8,1,1,Transit,2010,3.52249847,,,,1.18,4.11,1021.87
29790,Kepler-80 b,Kepler-80,1,6,Transit,2012,7.05351445,,,0.0,0.59,4.7,369.451
29802,Kepler-80 c,Kepler-80,1,6,Transit,2012,9.52165016,,,,0.76,4.62,369.451
29816,Kepler-80 d,Kepler-80,1,6,Transit,2014,3.0721492,,,0.0,0.59,4.7,369.451
29829,Kepler-80 e,Kepler-80,1,6,Transit,2014,,,,,,,369.451
29839,Kepler-80 f,Kepler-80,1,6,Transit,2016,0.9867679,,,0.0,0.72,4.67,369.451
29840,Kepler-80 g,Kepler-80,1,6,Transit,2017,14.64558,,,,0.83,4.64,369.451
29850,Kepler-800 b,Kepler-800,1,1,Transit,2016,14.13168979,,,,0.91,4.6,1019.26
29860,Kepler-801 b,Kepler-801,1,1,Transit,2016,11.419267,,,0.0,0.63,4.68,440.426
29870,Kepler-802 b,Kepler-802,1,1,Transit,2016,40.05881661,,,,0.94,4.52,780.585
29880,Kepler-803 b,Kepler-803,1,1,Transit,2016,,,,,,,639.771
29890,Kepler-804 b,Kepler-804,1,2,Transit,2016,14.37457572,,,0.0,0.95,4.36,649.65
29899,Kepler-804 c,Kepler-804,1,2,Transit,2016,9.65185017,,,0.0,0.95,4.39,649.65
29909,Kepler-805 b,Kepler-805,1,1,Transit,2016,30.8639476,,,0.0,1.08,4.08,638.49
29918,Kepler-806 b,Kepler-806,1,1,Transit,2016,8.09219642,,,0.0,0.99,3.87,361.896
29928,Kepler-807 b,Kepler-807,1,1,Transit,2016,117.93108781,,,0.0,1.06,4.37,1492.95
29937,Kepler-808 b,Kepler-808,1,1,Transit,2016,0.63133235,,,0.0,0.53,4.71,
29946,Kepler-809 b,Kepler-809,1,1,Transit,2016,,,,,,,961.405
29961,Kepler-81 b,Kepler-81,1,3,Transit,2012,5.955,17.2,0.054,,0.68,,348.291
29976,Kepler-81 c,Kepler-81,1,3,Transit,2012,12.03991407,,,0.0,0.54,4.74,348.291
29989,Kepler-81 d,Kepler-81,1,3,Transit,2014,20.83776773,,,,0.71,4.76,348.291
29998,Kepler-810 b,Kepler-810,1,1,Transit,2016,4.59731,,,0.0,1.03,4.52,1458.59
30008,Kepler-811 b,Kepler-811,1,1,Transit,2016,23.58444746,,,0.0,0.95,4.15,985.041
30018,Kepler-812 b,Kepler-812,1,1,Transit,2016,10.11715807,,,,1.43,4.11,1482.74
30027,Kepler-813 b,Kepler-813,1,1,Transit,2016,19.12947603,,,,,,
30036,Kepler-814 b,Kepler-814,1,1,Transit,2016,6.1469956,,,,1.15,3.93,2055.77
30046,Kepler-815 b,Kepler-815,1,1,Transit,2016,8.57503552,,,0.0,1.34,3.46,1259.28
30056,Kepler-816 b,Kepler-816,1,1,Transit,2016,10.506822,,,0.0,0.87,4.63,983.697
30066,Kepler-817 b,Kepler-817,1,1,Transit,2016,3.99010623,,,,1.03,4.42,1484.46
30076,Kepler-818 b,Kepler-818,1,1,Transit,2016,10.03538581,,,0.0,0.94,4.55,925.037
30086,Kepler-819 b,Kepler-819,1,1,Transit,2016,33.1995648,,,0.0,0.83,4.59,664.306
30098,Kepler-82 b,Kepler-82,1,5,Transit,2012,26.44435456,,,0.0,0.97,4.49,904.326
30110,Kepler-82 c,Kepler-82,1,5,Transit,2012,51.53998542,,,0.0,0.97,4.49,904.326
30120,Kepler-82 d,Kepler-82,1,5,Transit,2014,2.38295159,,,0.0,0.92,4.46,904.326
30131,Kepler-82 e,Kepler-82,1,5,Transit,2014,5.90224692,,,0.0,0.97,4.49,904.326
30132,Kepler-82 f,Kepler-82,1,5,Transit Timing Variations,2019,75.732,20.9,0.06576,0.0014,0.91,,904.326
30142,Kepler-820 b,Kepler-820,1,1,Transit,2016,127.83374803,,,,1.11,3.86,1387.2
30151,Kepler-821 b,Kepler-821,1,1,Transit,2016,1.92279873,,,0.0,0.81,4.56,614.571
30160,Kepler-822 b,Kepler-822,1,1,Transit,2016,3.22297532,,,,1.01,4.42,860.391
30169,Kepler-823 b,Kepler-823,1,1,Transit,2016,4.16809558,,,,0.98,4.03,1389.27
30178,Kepler-824 b,Kepler-824,1,1,Transit,2016,4.51436633,,,0.0,1.2,4.35,1201.4
30187,Kepler-825 b,Kepler-825,1,2,Transit,2016,3.77360059,,,0.0,0.87,4.4,807.85
30197,Kepler-825 c,Kepler-825,1,2,Transit,2016,,,,,,,807.85
30206,Kepler-826 b,Kepler-826,1,1,Transit,2016,4.48758907,,,0.0,0.89,4.58,779.596
30216,Kepler-827 b,Kepler-827,1,1,Transit,2016,51.92927591,,,0.0,0.92,4.56,2046.68
30225,Kepler-828 b,Kepler-828,1,1,Transit,2016,0.56785704,,,,0.82,4.63,575.322
30235,Kepler-829 b,Kepler-829,1,1,Transit,2016,6.88336878,,,,0.98,4.33,1073.76
30250,Kepler-83 b,Kepler-83,2,3,Transit,2012,,,,,0.63,,400.409
30266,Kepler-83 c,Kepler-83,2,3,Transit,2012,20.09017037,,,,,,400.409
30282,Kepler-83 d,Kepler-83,2,3,Transit,2014,5.16979783,,,,,,400.409
30290,Kepler-830 b,Kepler-830,1,1,Transit,2016,11.29714,,,0.0,1.12,4.41,
30300,Kepler-831 b,Kepler-831,1,1,Transit,2016,5.62154483,,,,1.03,4.43,593.54
30310,Kepler-832 b,Kepler-832,1,1,Transit,2016,7.13972237,,,,1.02,4.36,1688.12
30320,Kepler-833 b,Kepler-833,1,1,Transit,2016,18.7546998,,,0.0,0.56,4.72,467.37
30330,Kepler-834 b,Kepler-834,1,1,Transit,2016,13.32411,,,0.0,0.66,4.72,633.937
30338,Kepler-835 b,Kepler-835,1,1,Transit,2016,11.41911886,,,,1.06,4.16,2406.33
30348,Kepler-836 b,Kepler-836,1,1,Transit,2016,11.36113254,,,,1.06,4.44,980.035
30358,Kepler-837 b,Kepler-837,1,1,Transit,2016,16.56059504,,,0.0,0.73,4.44,901.907
30368,Kepler-838 b,Kepler-838,1,1,Transit,2016,15.74953307,,,,1.03,4.55,1104.04
30378,Kepler-839 b,Kepler-839,1,1,Transit,2016,37.8144514,,,,1.22,4.29,944.561
30389,Kepler-84 b,Kepler-84,1,5,Transit,2012,8.726,,,,1.0,4.13,1023.9
30399,Kepler-84 c,Kepler-84,1,5,Transit,2012,12.88294333,,,,,,1023.9
30408,Kepler-84 d,Kepler-84,1,5,Transit,2014,4.22451369,,,,1.06,4.37,1023.9
30418,Kepler-84 e,Kepler-84,1,5,Transit,2014,27.4345973,,,,,,1023.9
30428,Kepler-84 f,Kepler-84,1,5,Transit,2014,44.5520266,,,0.0,0.99,4.33,1023.9
30437,Kepler-841 b,Kepler-841,1,1,Transit,2016,,,,,,,998.961
30447,Kepler-842 b,Kepler-842,1,1,Transit,2016,1.21956827,,,0.0,0.77,4.61,532.726
30457,Kepler-843 b,Kepler-843,1,1,Transit,2016,2.05387982,,,0.0,0.99,4.53,1165.66
30465,Kepler-844 b,Kepler-844,1,1,Transit,2016,2.61302042,,,0.0,0.52,4.72,431.776
30475,Kepler-845 b,Kepler-845,1,1,Transit,2016,0.92785982,,,0.0,0.75,4.53,431.051
30485,Kepler-846 b,Kepler-846,1,1,Transit,2016,19.80791599,,,,0.96,4.55,1127.12
30493,Kepler-847 b,Kepler-847,1,1,Transit,2016,2.3432319,,,0.0,0.81,4.49,513.103
30503,Kepler-848 b,Kepler-848,1,1,Transit,2016,6.91134416,,,,1.01,4.28,1378.47
30511,Kepler-849 b,Kepler-849,1,1,Transit,2016,394.6244904,,,0.0,1.16,3.95,822.134
30523,Kepler-85 b,Kepler-85,1,4,Transit,2012,8.3053749,,,0.0,0.97,4.54,765.025
30534,Kepler-85 c,Kepler-85,1,4,Transit,2012,12.513,20.9,0.066,,0.97,,765.025
30542,Kepler-85 d,Kepler-85,1,4,Transit,2014,17.9133739,,,0.0,0.97,4.54,765.025
30553,Kepler-85 e,Kepler-85,1,4,Transit,2014,25.2149143,,,,0.96,4.55,765.025
30562,Kepler-850 b,Kepler-850,1,1,Transit,2016,7.19303878,,,0.0,1.06,4.47,1661.28
30571,Kepler-851 b,Kepler-851,1,1,Transit,2016,8.50699658,,,0.0,0.95,4.43,839.255
30581,Kepler-852 b,Kepler-852,1,1,Transit,2016,44.9309804,,,0.0,1.02,4.25,1619.03
30591,Kepler-853 b,Kepler-853,1,1,Transit,2016,,,,,,,568.676
30601,Kepler-855 b,Kepler-855,1,1,Transit,2016,7.8866311,,,0.0,0.95,4.3,1506.58
30612,Kepler-856 b,Kepler-856,1,1,Transit,2016,8.02768225,,,,0.93,4.3,1351.17
30622,Kepler-857 b,Kepler-857,1,1,Transit,2016,,,,,,,983.502
30633,Kepler-858 b,Kepler-858,1,1,Transit,2016,76.13602028,,,0.0,0.87,4.37,298.532
30643,Kepler-859 b,Kepler-859,1,1,Transit,2016,20.38164,,,0.0,0.8,4.65,839.903
30653,Kepler-860 b,Kepler-860,1,1,Transit,2016,5.10138409,,,,0.97,4.51,1056.36
30663,Kepler-861 b,Kepler-861,1,1,Transit,2016,3.94963138,,,0.0,0.85,4.52,850.327
30673,Kepler-862 b,Kepler-862,1,1,Transit,2016,3.14864615,,,,0.84,4.23,1039.03
30683,Kepler-863 b,Kepler-863,1,1,Transit,2016,15.59460242,,,,1.06,4.28,1499.66
30693,Kepler-864 b,Kepler-864,1,2,Transit,2016,5.83383412,,,,1.0,4.18,2022.9
30700,Kepler-864 c,Kepler-864,1,2,Transit,2023,2.42149592,,,,1.0,4.18,2022.9
30710,Kepler-865 b,Kepler-865,1,2,Transit,2016,14.16399178,,,,0.91,4.54,586.137
30717,Kepler-865 c,Kepler-865,1,2,Transit,2023,6.20920207,,,,0.91,4.54,586.137
30726,Kepler-866 b,Kepler-866,1,1,Transit,2016,,,,,,,646.667
30736,Kepler-867 b,Kepler-867,1,1,Transit,2016,150.24187578,,,,,,1195.54
30744,Kepler-868 b,Kepler-868,1,1,Transit,2016,5.03257009,,,,1.0,4.33,1593.13
30754,Kepler-869 b,Kepler-869,1,1,Transit,2016,40.4287755,,,0.0,0.92,4.55,939.455
30765,Kepler-87 b,Kepler-87,1,2,Transit,2013,114.73658,,,,1.01,4.09,1232.9
30774,Kepler-87 c,Kepler-87,1,2,Transit,2013,573.96,,,0.0,0.96,4.56,1232.9
30784,Kepler-870 b,Kepler-870,1,1,Transit,2016,21.3587621,,,0.0,1.06,4.47,1259.46
30794,Kepler-871 b,Kepler-871,1,1,Transit,2016,22.04602472,,,,1.05,4.16,1976.05
30803,Kepler-872 b,Kepler-872,1,1,Transit,2016,2.57884704,,,,1.0,4.55,879.683
30813,Kepler-873 b,Kepler-873,1,1,Transit,2016,20.5534419,,,,1.1,4.41,1182.22
30822,Kepler-874 b,Kepler-874,1,1,Transit,2016,40.0686727,,,0.0,0.92,4.41,1082.16
30832,Kepler-875 b,Kepler-875,1,1,Transit,2016,27.5073799,,,0.0,0.98,4.54,1242.62
30841,Kepler-876 b,Kepler-876,1,1,Transit,2016,5.1443645,,,0.0,0.83,4.45,820.913
30850,Kepler-877 b,Kepler-877,1,1,Transit,2016,18.45847097,,,0.0,0.86,4.5,602.176
30860,Kepler-878 b,Kepler-878,1,1,Transit,2016,25.94361383,,,,0.83,4.28,791.625
30870,Kepler-879 b,Kepler-879,1,1,Transit,2016,,,,,,,802.672
30871,Kepler-88 d,KOI-142,1,3,Radial Velocity,2020,1403.0,965.147,3.05046,0.41,0.99,,376.863
30881,Kepler-880 b,Kepler-880,1,2,Transit,2016,7.71468975,,,,1.46,4.12,601.324
30887,Kepler-880 c,Kepler-880,1,2,Transit,2023,11.80593747,,,,1.47,4.23,601.324
30895,Kepler-881 b,Kepler-881,1,1,Transit,2016,4.44448017,,,0.0,1.09,4.45,1375.18
30904,Kepler-882 b,Kepler-882,1,1,Transit,2016,3.98954361,,,,0.92,4.53,504.605
30914,Kepler-883 b,Kepler-883,1,1,Transit,2016,12.98498151,,,,1.12,4.27,627.455
30923,Kepler-884 b,Kepler-884,1,1,Transit,2016,5.69919514,,,0.0,1.0,4.41,476.733
30933,Kepler-885 b,Kepler-885,1,1,Transit,2016,18.1145,,,0.0,1.18,4.29,651.318
30943,Kepler-886 b,Kepler-886,1,1,Transit,2016,6.24145791,,,,1.05,4.43,711.297
30953,Kepler-887 b,Kepler-887,1,2,Transit,2016,20.42228798,,,0.0,1.18,4.37,886.588
30962,Kepler-887 c,Kepler-887,1,2,Transit,2016,7.63846023,,,0.0,1.18,4.37,886.588
30972,Kepler-888 b,Kepler-888,1,1,Transit,2016,70.6981724,,,0.0,0.94,4.54,420.817
30981,Kepler-889 b,Kepler-889,1,1,Transit,2016,3.744439,,,0.0,1.09,4.3,598.313
30991,Kepler-890 b,Kepler-890,1,1,Transit,2016,52.75875577,,,0.0,1.23,4.4,1712.12
31001,Kepler-891 b,Kepler-891,1,1,Transit,2016,53.44946619,,,,1.03,3.86,2340.58
31011,Kepler-892 b,Kepler-892,1,1,Transit,2016,13.7521072,,,,0.75,4.61,570.727
31021,Kepler-893 b,Kepler-893,1,1,Transit,2016,,,,,,,1285.59
31031,Kepler-894 b,Kepler-894,1,1,Transit,2016,9.803224,,,0.0,1.06,4.47,1162.91
31040,Kepler-895 b,Kepler-895,1,1,Transit,2016,,,,,,,540.134
31050,Kepler-896 b,Kepler-896,1,2,Transit,2016,144.55464455,,,,0.92,3.78,2334.93
31058,Kepler-896 c,Kepler-896,1,2,Transit,2023,29.53941,,,0.0,0.89,4.57,2334.93
31067,Kepler-897 b,Kepler-897,1,1,Transit,2016,,,,,,,1519.25
31076,Kepler-898 b,Kepler-898,1,1,Transit,2016,5.87063416,,,0.0,0.62,4.66,484.891
31086,Kepler-899 b,Kepler-899,1,1,Transit,2016,19.17891293,,,0.0,0.98,4.54,1246.43
31102,Kepler-9 b,Kepler-9,1,3,Transit,2010,19.273938,,,0.0,1.05,4.45,628.257
31113,Kepler-9 c,Kepler-9,1,3,Transit,2010,38.988,509.7,1.604,,1.03,,628.257
31119,Kepler-9 d,Kepler-9,1,3,Transit,2010,1.59295975,,,,1.03,4.41,628.257
31120,Kepler-90 i,KOI-351,1,8,Transit,2017,14.44912,,,,1.12,4.27,848.254
31130,Kepler-900 b,Kepler-900,1,1,Transit,2016,6.99131301,,,,0.74,4.54,487.525
31140,Kepler-901 b,Kepler-901,1,1,Transit,2016,3.51749439,,,0.0,0.53,4.75,253.867
31150,Kepler-902 b,Kepler-902,1,1,Transit,2016,,,,,,,1165.34
31160,Kepler-903 b,Kepler-903,1,2,Transit,2016,10.3506868,,,,0.98,4.0,1369.24
31170,Kepler-903 c,Kepler-903,1,2,Transit,2016,62.9228557,,,0.0,0.94,4.55,1369.24
31179,Kepler-904 b,Kepler-904,1,1,Transit,2016,3.02166863,,,,1.16,4.31,978.125
31189,Kepler-905 b,Kepler-905,1,1,Transit,2016,5.08274652,,,0.0,1.01,4.55,529.268
31199,Kepler-906 b,Kepler-906,1,1,Transit,2016,,,,,,,757.791
31208,Kepler-907 b,Kepler-907,1,1,Transit,2016,15.86621821,,,,1.08,4.19,
31218,Kepler-908 b,Kepler-908,3,1,Transit,2016,1.34059747,,,,1.11,4.38,290.843
31228,Kepler-909 b,Kepler-909,1,1,Transit,2016,13.93300143,,,,1.11,4.28,309.596
31244,Kepler-91 b,Kepler-91,1,1,Transit,2013,6.246696,241.54,0.76,0.018,,,1294.69
31253,Kepler-910 b,Kepler-910,1,1,Transit,2016,2.36436901,,,0.0,1.27,4.19,400.289
31263,Kepler-911 b,Kepler-911,1,1,Transit,2016,20.31047472,,,,1.14,3.88,556.168
31272,Kepler-912 b,Kepler-912,1,1,Transit,2016,2.53475627,,,0.0,0.81,4.53,2004.72
31281,Kepler-913 b,Kepler-913,1,2,Transit,2016,10.29672521,,,0.0,0.86,4.59,991.618
31288,Kepler-913 c,Kepler-913,1,2,Transit,2021,5.93918879,,,0.0,0.86,4.59,991.618
31297,Kepler-914 b,Kepler-914,1,1,Transit,2016,4.40966548,,,0.0,1.12,4.37,753.723
31305,Kepler-915 b,Kepler-915,1,1,Transit,2016,4.59492,,,0.0,1.18,4.31,849.036
31315,Kepler-916 b,Kepler-916,1,1,Transit,2016,32.2968798,,,0.0,0.94,4.56,830.712
31323,Kepler-917 b,Kepler-917,1,1,Transit,2016,2.97041801,,,0.0,0.83,4.61,3460.51
31331,Kepler-918 b,Kepler-918,1,1,Transit,2016,4.85386933,,,0.0,1.05,4.49,1025.03
31341,Kepler-919 b,Kepler-919,1,1,Transit,2016,11.04603384,,,0.0,1.02,4.43,1119.87
31353,Kepler-92 b,Kepler-92,1,3,Transit,2013,13.748933,,,0.17,1.07,3.95,477.992
31365,Kepler-92 c,Kepler-92,1,3,Transit,2013,26.72276304,,,,1.07,3.95,477.992
31376,Kepler-92 d,Kepler-92,1,3,Transit,2015,49.3568849,,,0.0,1.21,4.05,477.992
31386,Kepler-920 b,Kepler-920,1,2,Transit,2016,6.53194024,,,0.0,0.86,4.39,1001.68
